package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
SU037,"Acute management of
upper urinary tract
trauma – conservative",0.0,11500.0,13000.0,SU,41600,36800,0,52000
SU038,Endopyelotomy,37500.0,42600.0,45000.0,SU,144000,136320,120000,180000
SU038,Endopyelotomy,37500.0,42600.0,45000.0,SU,144000,136320,120000,180000
SU040,"Cystolithotomy - Open,
including cystoscopy",24900.0,28300.0,29900.0,SU,95680,90560,79680,119600
SU041,"Cystolithotripsy /
Urethral Stone
endoscopic, including
cystoscopy",24900.0,28300.0,29900.0,SU,95680,90560,79680,119600
SU041,"Cystolithotripsy /
Urethral Stone
endoscopic, including
cystoscopy",24900.0,28300.0,29900.0,SU,95680,90560,79680,119600
SU043,Partial Cystectomy,32800.0,37200.0,39300.0,SU,125760,119040,104960,157200
,,,,,,,,,
SU043,Partial Cystectomy,31900.0,36300.0,38300.0,SU,122560,116160,102080,153200
SU045,"Augmentation
cystoplasty",39900.0,45300.0,47900.0,SU,153280,144960,127680,191600
SU045,"Augmentation
cystoplasty",44600.0,50600.0,53500.0,SU,171200,161920,142720,214000
SU046,Deflux for VUR,5300.0,6000.0,6300.0,SU,20160,19200,16960,25200
SU048,"Open bladder
diverticulectomy with /
without ureteric re-
implantation",32900.0,37300.0,39400.0,SU,126080,119360,105280,157600
SU049,"Bladder injury repair
(with or without
urethral injury)",31900.0,36300.0,38300.0,SU,122560,116160,102080,153200
SU050,"Bladder injury repair
with colostomy
(with or without
urethral injury)",36400.0,41300.0,43600.0,SU,139520,132160,116480,174400
SU051,"Extrophy Bladder
repair including
osteotomy if needed +
epispadias repair +
ureteric reimplant",112500.0,127800.0,135000.0,SU,432000,408960,360000,540000
SU052,"Neurogenic bladder -
Package for evaluation
/ investigation
(catheter + ultrasound
+ culture + RGU/
MCU) for 1 month
(medicines -
antibiotics)",20500.0,23300.0,24600.0,SU,78720,74560,65600,98400
SU054,"Bladder Neck incision -
Endoscopic",20700.0,23500.0,24800.0,SU,79360,75200,66240,99200
SU055,"TURBT
(Transurethral
Resection of the
Bladder Tumor)",36400.0,41300.0,43600.0,SU,139520,132160,116480,174400
SU056,TURBT - Restage,24800.0,28200.0,29700.0,SU,95040,90240,79360,118800
SU057,"Post TURBT - Check
Cystoscopy (Per
sitting) with cold-cup
biopsy",12500.0,14200.0,15000.0,SU,48000,45440,40000,60000
SU058,Urachal Cyst excision,27500.0,31200.0,33000.0,SU,105600,99840,88000,132000
SU058,Urachal Cyst excision,29800.0,33900.0,35800.0,SU,114560,108480,95360,143200
SU060,"Intravesical BCG /
Mitomycin",3200.0,3600.0,3800.0,SU,12160,11520,10240,15200
SU061,"Suprapubic Drainage -
Closed / Trocar",6400.0,7200.0,7600.0,SU,24320,23040,20480,30400
SU062,"Stress incontinence
surgery",29500.0,33500.0,35400.0,SU,113280,107200,94400,141600
,,,,,,,,,
SU064,"Emergency
management of Acute
retention of Urine",0.0,0.0,0.0,SU,0,0,0,0
SU065,"Meatotomy /
Meatoplasty",5200.0,5900.0,6200.0,SU,19840,18880,16640,24800
SU065,"Meatotomy /
Meatoplasty",5900.0,6700.0,7100.0,SU,22720,21440,18880,28400
SU066,Urethroplasty,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU066,Urethroplasty,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU066,Urethroplasty,75000.0,85200.0,90000.0,SU,288000,272640,240000,360000
SU066,Urethroplasty,43200.0,49000.0,51800.0,SU,165760,156800,138240,207200
SU068,Urethral Dilatation,3200.0,3600.0,3800.0,SU,12160,11520,10240,15200
SU068,Urethral Dilatation,7100.0,8000.0,8500.0,SU,27200,25600,22720,34000
SU069,"Perineal Urethrostomy
without closure",25400.0,28800.0,30400.0,SU,97280,92160,81280,121600
SU070,"Post. Urethral Valve
fulguration",25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU071,Hypospadias repair,50000.0,56800.0,60000.0,SU,192000,181760,160000,240000
SU071,Hypospadias repair,20400.0,23200.0,24500.0,SU,78400,74240,65280,98000
SU071,Hypospadias repair,25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU073,"Emergency
management of
Hematuria",2700.0,3000.0,3200.0,SU,10240,9600,8640,12800
SU074,"Excision of Urethral
Caruncle",7100.0,8000.0,8500.0,SU,27200,25600,22720,34000
SU075,"Urethrovaginal fistula
repair",50000.0,56800.0,60000.0,SU,192000,181760,160000,240000
SU076,"Urethrorectal fistula
repair",62500.0,71000.0,75000.0,SU,240000,227200,200000,300000
,,,,,,,,,
SU077,"Open simple
prostatetctomy for
BPH",37300.0,42400.0,44800.0,SU,143360,135680,119360,179200
SU078,Radical prostatectomy,68000.0,77300.0,81600.0,SU,261120,247360,217600,326400
SU078,Radical prostatectomy,70400.0,79900.0,84400.0,SU,270080,255680,225280,337600
SU080,"TURP-Transurethral
Resection of the
Prostate, BPH",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU080,"TURP-Transurethral
Resection of the
Prostate, BPH",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU081,"Transrectal Ultrasound
guided prostate biopsy
(minimum 12 core)",12700.0,14400.0,15200.0,SU,48640,46080,40640,60800
SU082,Penectomy,25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU082,Penectomy,37500.0,42600.0,45000.0,SU,144000,136320,120000,180000
SU083,Surgery for Priapism,18800.0,21300.0,22500.0,SU,72000,68160,60160,90000
SU083,Surgery for Priapism,20700.0,23500.0,24800.0,SU,79360,75200,66240,99200
SU085,"Penile prosthesis
insertion",43800.0,49700.0,52500.0,SU,168000,159040,140160,210000
SU086,Orchiectomy,25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU087,"Bilateral Orchidectomy
for hormone ablation",14100.0,16000.0,16900.0,SU,54080,51200,45120,67600
SU088,Orchiopexy,30000.0,42600.0,45000.0,SU,144000,136320,96000,180000
SU088,Orchiopexy,20700.0,23500.0,24800.0,SU,79360,75200,66240,99200
SU088,Orchiopexy,20700.0,23500.0,24800.0,SU,79360,75200,66240,99200
SU089,"Surgical Correction of
Varicocele",10125.0,14400.0,15200.0,SU,48640,46080,32400,60800
SU089,"Surgical Correction of
Varicocele",25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU090,"Radical
Retroperitoneal lymph
node dissection",49800.0,56600.0,59800.0,SU,191360,181120,159360,239200
SU090,"Radical
Retroperitoneal lymph
node dissection",50700.0,57600.0,60900.0,SU,194880,184320,162240,243600
SU091,"Ilio-Inguinal
lymphadenectomy",21900.0,31200.0,33000.0,SU,105600,99840,70080,132000
,,,,,,,,,
SU094,"Emergency
management of
Ureteric stone -
Package for evaluation
/ investigation
(ultrasound + culture)
for 3 weeks
(medicines).",2700.0,3000.0,3200.0,SU,10240,9600,8640,12800
SU095,"Retrograde Intrarenal
Surgery with Laser
Lithotripsy",38000.0,43200.0,45600.0,SU,145920,138240,121600,182400
SU096,Repair for VVF,37500.0,53300.0,56300.0,SU,180160,170560,120000,225200
SU097,"Permanent tunnelled
catheter placement as
substitute for AV
fistula in long term
dialysis",30000.0,35100.0,37500.0,SU,120000,112320,96000,150000
SU098,"Pelvic
lymphadenectomy,
after prior cancer
surgery",37500.0,42600.0,45000.0,SU,144000,136320,120000,180000
SU098,"Pelvic
lymphadenectomy,
after prior cancer
surgery",38000.0,43200.0,45600.0,SU,145920,138240,121600,182400
SU099,"Botulinum toxin
injection for
Neuropathic bladder",12500.0,14200.0,15000.0,SU,48000,45440,40000,60000
SC023,"Distal ureterectomy
with reimplantation",44500.0,50500.0,53400.0,SC,170880,161600,142400,213600
SC024,Radical cystectomy,125100.0,142100.0,150100.0,SC,480320,454720,400320,600400
SC024,Radical cystectomy,162200.0,184200.0,194600.0,SC,622720,589440,519040,778400
SC024,Radical cystectomy,162200.0,184200.0,194600.0,SC,622720,589440,519040,778400
SC024,Radical cystectomy,185700.0,211000.0,222800.0,SC,712960,675200,594240,891200
SC024,Radical cystectomy,185700.0,211000.0,222800.0,SC,712960,675200,594240,891200
SC024,Radical cystectomy,144700.0,164300.0,173600.0,SC,555520,525760,463040,694400
SC024,Radical cystectomy,97100.0,110300.0,116500.0,SC,372800,352960,310720,466000
SC024,Radical cystectomy,96800.0,109900.0,116100.0,SC,371520,351680,309760,464400
SC024,Radical cystectomy,96800.0,109900.0,116100.0,SC,371520,351680,309760,464400
SC026,Radical Urethrectomy,48600.0,55200.0,58400.0,SC,186880,176640,155520,233600
,,,,,,,,,
SC027,"Penile preserving
surgery
(WLE, Glansectomy,
Laser)",36100.0,41000.0,43400.0,SC,138880,131200,115520,173600
SV001,"Surgical Correction of
Category - I
Congenital Heart
Disease",137500.0,156200.0,165000.0,SV,528000,499840,440000,660000
SV001,"Surgical Correction of
Category - I
Congenital Heart
Disease",137500.0,156200.0,165000.0,SV,528000,499840,440000,660000
SV001,"Surgical Correction of
Category - I
Congenital Heart
Disease",137500.0,156200.0,165000.0,SV,528000,499840,440000,660000
SV001,"Surgical Correction of
Category - I
Congenital Heart
Disease",137500.0,156200.0,165000.0,SV,528000,499840,440000,660000
SV001,"Surgical Correction of
Category - I
Congenital Heart
Disease",137500.0,156200.0,165000.0,SV,528000,499840,440000,660000
SV001,"Surgical Correction of
Category - I
Congenital Heart
Disease",137500.0,156200.0,165000.0,SV,528000,499840,440000,660000
SV001,"Surgical Correction of
Category - I
Congenital Heart
Disease",137500.0,156200.0,165000.0,SV,528000,499840,440000,660000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
,,,,,,,,,
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
,,,,,,,,,
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
,,,,,,,,,
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
,,,,,,,,,
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
,,,,,,,,,
SV002,"Surgical Correction of
Category - II
Congenital Heart
Disease",165000.0,187500.0,198000.0,SV,633600,600000,528000,792000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",275000.0,312400.0,330000.0,SV,1056000,999680,880000,1320000
SV004,"Coronary artery
bypass grafting
(CABG),
including intra
operative balloon
pump (if required)",162400.0,184500.0,194900.0,SV,623680,590400,519680,779600
SV005,"Single Valve
Procedure",163700.0,185900.0,196400.0,SV,628480,594880,523840,785600
SV005,"Single Valve
Procedure",163700.0,185900.0,196400.0,SV,628480,594880,523840,785600
,,,,,,,,,
SV005,"Single Valve
Procedure",163700.0,185900.0,196400.0,SV,628480,594880,523840,785600
SV006,"Double Valve
Procedure",195300.0,221900.0,234300.0,SV,749760,710080,624960,937200
SV007,Triple valve procedure,233800.0,265600.0,280500.0,SV,897600,849920,748160,1122000
SV008,"Closed Mitral
Valvotomy including
thoracotomy",78400.0,89100.0,94100.0,SV,301120,285120,250880,376400
SV009,Ross Procedure,206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV010,"Surgery for
Hypertrophic
Obstructive
Cardiomyopathy
(HOCM)",152700.0,173400.0,183200.0,SV,586240,554880,488640,732800
SV011,"Pericardial window
(via thoracotomy)",41300.0,46900.0,49500.0,SV,158400,150080,132160,198000
SV012,Pericardiectomy,92200.0,104700.0,110600.0,SV,353920,335040,295040,442400
,,,,,,,,,
SV013,"Patent Ductus
Arteriosus (PDA)
Closure via
thoracotomy",78400.0,89100.0,94100.0,SV,301120,285120,250880,376400
SV014,"Aortic Root
Replacement Surgery",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV014,"Aortic Root
Replacement Surgery",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV014,"Aortic Root
Replacement Surgery",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
SV014,"Aortic Root
Replacement Surgery",206300.0,234300.0,247500.0,SV,792000,749760,660160,990000
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV,,,,,SV,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
SV017,"Aorto Iliac / Aorto
femoral bypass (Uni
and Bi)",88700.0,100800.0,106500.0,SV,340800,322560,283840,426000
SV018,"Pulmonary
Embolectomy /
Thromboendarterecto
my",193900.0,220300.0,232700.0,SV,744640,704960,620480,930800
SV018,"Pulmonary
Embolectomy /
Thromboendarterecto
my",193900.0,220300.0,232700.0,SV,744640,704960,620480,930800
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
,,,,,,,,,
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
,,,,,,,,,
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
,,,,,,,,,
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV019,"Peripheral Arterial
Surgeries",68800.0,78100.0,82500.0,SV,264000,249920,220160,330000
SV020,Thromboembolectomy,38500.0,43800.0,46200.0,SV,147840,140160,123200,184800
SV021,"Peripheral arterial
injury repair (without
bypass)",41300.0,46900.0,49500.0,SV,158400,150080,132160,198000
SV022,"Thoracotomy, Thoraco
Abdominal Approach",41300.0,46900.0,49500.0,SV,158400,150080,132160,198000
SV023,"Lung surgery including
Thoracotomy",61900.0,70300.0,74300.0,SV,237760,224960,198080,297200
SV023,"Lung surgery including
Thoracotomy",61900.0,70300.0,74300.0,SV,237760,224960,198080,297200
SV023,"Lung surgery including
Thoracotomy",61900.0,70300.0,74300.0,SV,237760,224960,198080,297200
SV023,"Lung surgery including
Thoracotomy",61900.0,70300.0,74300.0,SV,237760,224960,198080,297200
SV023,"Lung surgery including
Thoracotomy",61900.0,70300.0,74300.0,SV,237760,224960,198080,297200
SV024,Pulmonary Resection,96300.0,109400.0,115500.0,SV,369600,350080,308160,462000
SV025,"Foreign Body Removal
with scope",27500.0,31300.0,33000.0,SV,105600,100160,88000,132000
SV026,"Surgical Correction of
Bronchopleural Fistula",89400.0,101600.0,107300.0,SV,343360,325120,286080,429200
