Specialty,"Specialty
Code
HBP 2022","Package
Code
HBP 2022","AB PMJAY Package
Name","Procedure code
HBP 2022",Procedure Name 2022,Tier3 (Z),Tier2 (Y),Tier1 (X),Implant mapped.,implant cost,"Stratification
remarks",,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003G,"Arch interruption Repair
with VSD closure",206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003H,DORV Repair,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003I,Supravalvular AS repair,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003J,Konno procedure,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003K,Norwood procedure,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003L,"VSD closure + RV - PA
conduit",206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003M,VSD + Aortic procedure,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003N,VSD + Mitral procedure,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003O,"VSD + Tricuspid
procedure",206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003P,"VSD + Pulmonary artery
procedure",206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003Q,"VSD + Infundibular
procedure",206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003R,VSD + Coarctation repair,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003S,TAPVC Repair,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003T,Truncus arteriosus repair,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003U,Tetralogy of Fallot Repair,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003V,Complete AV canal repair,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003W,Arterial switch operation,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003X,Senning Operation,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003Y,Mustard Operation,206300,234300,247500,"PTFE Patch -
Thin - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Pericardial Patch -
18000
RV - PA Conduit -
120000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Patch -3000
Bileaflet valve-40000
Tilting disc-28000,
Pericardial patch-
18000 RV-PA conduit-
120000
Valve -ring-
Mitral/tricuspid-35000
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV003,"Surgical Correction of
Category - III
Congenital Heart
Disease",SV003Z,ALCAPA repair,275000,312400,330000,NA,NA,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV004,"Coronary artery
bypass grafting
(CABG),
including intra
operative balloon
pump (if required)",SV004A,"Coronary artery bypass
grafting (CABG), with or
without intraoperative
IABP)",162400,184500,194900,NA,NA,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV005,"Single Valve
Procedure",SV005A,Aortic valve replacement,163700,185900,196400,"Mechanical
Valve - Bileaflet -
40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000","Bileaflet valve-
40000
Tilting disc-28000,
tissue valve-80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV005,"Single Valve
Procedure",SV005B,"Mitral valve replacement /
Mitral valve repair",163700,185900,196400,"Mechanical
Valve - Bileaflet -
40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000","Bileaflet valve-
40000
Tilting disc-28000,
tissue valve-80000
Value ring mitral -
35000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV005,"Single Valve
Procedure",SV005C,"Tricuspid valve
replacement / Tricuspid
valve repair",163700,185900,196400,"Mechanical
Valve - Bileaflet -
40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000
Valve Ring -
Tricuspid - 35000","Bileaflet valve-
40000
Tilting disc-28000,
tissue valve-80000
Value ring Tricuspid -
35000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV006,"Double Valve
Procedure",SV006A,"Double valve replacement
/ repair",195300,221900,234300,"Mechanical
Valve - Bileaflet -
40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Bileaflet valve-
40000
Tilting disc-28000,
tissue valve-80000
Value ring
Mitral/Tricuspid -
35000","Aortic Valve - Repair
- 195300Aortic Valve
- Relacement -
195300 Mitral Valve -
Repair - 195300
Mitral Valve -
Replacement -
195300 Tricuspid
Valve - Repair -
195300Tricuspid
Valve - Replacement
-
195300",,,,,,,,,,,,,,,,,,
CTVS,SV,SV007,Triple valve procedure,SV007A,"Triple valve replacement /
repair",233800,265600,280500,"Mechanical
Valve - Bileaflet -
40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Bileaflet valve-
40000
Tilting disc-28000,
tissue valve-80000
Value ring
Mitral/Tricuspid -
35000","Aortic Valve - Repair
- 233800Aortic Valve
- Relacement -
233800 Mitral Valve -
Repair - 233800
Mitral Valve -
Replacement -
233800 Tricuspid
Valve - Repair -
233800 Tricuspid
Valve - Replacement
-
233800",,,,,,,,,,,,,,,,,,
CTVS,SV,SV008,"Closed Mitral
Valvotomy including
thoracotomy",SV008A,Closed mitral valvotomy,78400,89100,94100,NA,NA,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV009,Ross Procedure,SV009A,Ross Procedure,206300,234300,247500,"RV - PA Conduit -
120000",120000,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV010,"Surgery for
Hypertrophic
Obstructive
Cardiomyopathy
(HOCM)",SV010A,"Surgery for Hypertrophic
Obstructive
Cardiomyopathy (HOCM)",152700,173400,183200,"Mechanical
Valve - Bileaflet -
40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000
Valve Ring -
Mitral - 35000
Valve Ring -
Tricuspid - 35000","Bileaflet valve-
40000
Tilting disc-28000,
tissue valve-80000
Value ring
Mitral/Tricuspid -
35000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV011,"Pericardial window
(via thoracotomy)",SV011A,"Pericardial window (via
thoracotomy)",41300,46900,49500,NA,NA,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV012,Pericardiectomy,SV012A,Pericardiectomy,92200,104700,110600,NA,NA,NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV013,"Patent Ductus
Arteriosus (PDA)
Closure via
thoracotomy",SV013A,"Patent Ductus Arteriosus
(PDA) Closure via
thoracotomy",78400,89100,94100,NA,NA,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV014,"Aortic Root
Replacement Surgery",SV014A,Bental Procedure,206300,234300,247500,"Composite Aortic
Valved conduit -
Mechanical -
100000
Dacron Graft -
Straight - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000","Composite Aortic
Valved conduit -
Mechanical - 100000
Dacron Graft -
Straight - 30000
Mechanical Valve -
Bileaflet - 40000
Mechanical Valve -
Tilting Disc - 28000
Tissue Valve - 80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV014,"Aortic Root
Replacement Surgery",SV014B,Aortic Dissection,206300,234300,247500,"Composite Aortic
Valved conduit -
Mechanical -
100000
Dacron Graft -
Straight - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000","Composite Aortic
Valved conduit -
Mechanical - 100000
Dacron Graft -
Straight - 30000
Mechanical Valve -
Bileaflet - 40000
Mechanical Valve -
Tilting Disc - 28000
Tissue Valve - 80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV014,"Aortic Root
Replacement Surgery",SV014C,"Aortic Aneurysm ( Root
Ascending )",206300,234300,247500,"Composite Aortic
Valved conduit -
Mechanical -
100000
Dacron Graft -
Straight - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000","Composite Aortic
Valved conduit -
Mechanical - 100000
Dacron Graft -
Straight - 30000
Mechanical Valve -
Bileaflet - 40000
Mechanical Valve -
Tilting Disc - 28000
Tissue Valve - 80000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV014,"Aortic Root
Replacement Surgery",SV014D,"Valve sparing root
replacement",206300,234300,247500,"Composite Aortic
Valved conduit -
Mechanical -
100000
Dacron Graft -
Straight - 30000
Mechanical Valve
- Bileaflet - 40000
Mechanical Valve
- Tilting Disc -
28000
Tissue Valve -
80000","Composite Aortic
Valved conduit -
Mechanical - 100000
Dacron Graft -
Straight - 30000
Mechanical Valve -
Bileaflet - 40000
Mechanical Valve -
Tilting Disc - 28000
Tissue Valve - 80000",NA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"PTFE Patch -
Thin - 30000 PTFE Patch - Thin -
Mechanical Valve 30000
- Bileaflet - 40000 Mechanical Valve -
Mechanical Valve Bileaflet - 40000
- Tilting Disc - Mechanical Valve -
28000 Tilting Disc - 28000
Pericardial Patch - Pericardial Patch -
18000 18000
RV - PA Conduit - RV - PA Conduit -
120000 120000
Tissue Valve - Tissue Valve - 80000
80000 Valve Ring - Mitral -
Valve Ring - 35000
Mitral - 35000 Valve Ring -
Valve Ring - Tricuspid - 35000
Tricuspid - 35000 Dacron Graft Straight
Dacron Graft - 30000
Straight - 30000 PTFE Graft Straight -
PTFE Graft 50000
Straight - 50000
Arch Graft -
85000 Arch Graft - 85000
Coselli Graft - 85000
Complex grafts other
than Arch Graft &
Graft & Coseli Coseli Graft - 85000
Graft - 85000",,,,,,,
,,,,,,"Aortic Root
Replacement Surgery",,,,,,,,,,,,,,,,,,,,,,,
CTVS,,SV,,SV014,,,,,,,SV014E,,AVR + Root enlargement,,,206300,,234300,,247500,,,,,,,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aortic Arch
Replacement /
Thoracoabdominal
aneurysm Repair
using bypass",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"Aortic Arch Replacement
using cardiopulmonary
bypass",,,,,,,,,,,,,,,,
CTVS,,SV,,SV015,,,,,,,SV015A,,,,,206300,,234300,,247500,,,,,,,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"Arch Graft -
85000
Coselli Graft -
85000
Complex grafts
other than Arch
Graft & Coseli
Graft - 85000",,,,,,
,,,,,,"Aortic Arch
Replacement /
Thoracoabdominal
aneurysm Repair
using bypass",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"Thoracoabdominal
aneurysm Repair using
partial cardiopulmonary
bypass",,,,,,,,,,,,,,,,
CTVS,,SV,,SV015,,,,,,,SV015B,,,,,206300,,234300,,247500,,,,,,85000,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"Aortic Aneurysm Repair
using Cardiopulmonary
bypass (CPB)",,,,,,,,,,,,,,,,
,,,,,,"Aortic Aneurysm
Repair",,,,,,,,,,,,,,,,"Dacron Graft -
Straight - 30000",,,,,,,
CTVS,,SV,,SV016,,,,,,,SV016A,,,,,165000,,187500,,198000,,,,,,30000,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aortic Aneurysm
Repair",,,,,,,"Aortic Aneurysm Repair
using Left Heart Bypass",,,,,,,,,"Dacron Graft -
Straight - 30000",,,,,,,
CTVS,,SV,,SV016,,,,,,,SV016B,,,,,165000,,187500,,198000,,,,,,30000,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"Aortic Aneurysm Repair
without using
Cardiopulmonary bypass
(CPB)",,,,,,,,,,,,,,,,
,,,,,,"Aortic Aneurysm
Repair",,,,,,,,,,,,,,,,"Dacron Graft -
Straight - 30000",,,,,,,
CTVS,,SV,,SV016,,,,,,,SV016C,,,,,90100,,102400,,108100,,,,,,30000,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"Aortic Aneurysm Repair
without using Left Heart
Bypass",,,,,,,,,,,,,,,,
,,,,,,"Aortic Aneurysm
Repair",,,,,,,,,,,,,,,,"Dacron Graft -
Straight - 30000",,,,,,,
CTVS,,SV,,SV016,,,,,,,SV016D,,,,,90100,,102400,,108100,,,,,,30000,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"Dacron Graft -
Bifurcated -
35000
PTFE Graft -
Bifurcated -
50000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"Dacron Graft -
Bifurcated - 35000
PTFE Graft -
Bifurcated - 50000",,,,
,,,,,,"Aorto Iliac / Aorto
femoral bypass (Uni
and Bi)",,,,,,,,,,,,,,,,,,,,,,,
CTVS,,SV,,SV017,,,,,,,SV017A,,Aorto Iliac bypass - U/L,,,88700,,100800,,106500,,,,,,,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"Dacron Graft -
Bifurcated -
35000
PTFE Graft -
Bifurcated -
50000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"Dacron Graft -
Bifurcated - 35000
PTFE Graft -
Bifurcated - 50000",,,,
,,,,,,"Aorto Iliac / Aorto
femoral bypass (Uni
and Bi)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"Aorto femoral bypass -
U/L",,,,,,,,,,,,,,,,
CTVS,,SV,,SV017,,,,,,,SV017B,,,,,88700,,100800,,106500,,,,,,,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"Dacron Graft -
Bifurcated -
35000
PTFE Graft -
Bifurcated -
50000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"Dacron Graft -
Bifurcated - 35000
PTFE Graft -
Bifurcated - 50000",,,,
,,,,,,"Aorto Iliac / Aorto
femoral bypass (Uni
and Bi)",,,,,,,,,,,,,,,,,,,,,,,
CTVS,,SV,,SV017,,,,,,,SV017C,,Aorto Iliac bypass - B/L,,,88700,,100800,,106500,,,,,,,,,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVS,SV,SV017,"Aorto Iliac / Aorto
femoral bypass (Uni
and Bi)",SV017D,Aorto femoral bypass - B/L,88700,100800,106500,"Dacron Graft -
Bifurcated -
35000
PTFE Graft -
Bifurcated -
50000","Dacron Graft -
Bifurcated - 35000
PTFE Graft -
Bifurcated - 50000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV018,"Pulmonary
Embolectomy /
Thromboendarterecto
my",SV018A,Pulmonary Embolectomy,193900,220300,232700,NA,NA,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV018,"Pulmonary
Embolectomy /
Thromboendarterecto
my",SV018B,"Pulmanary
Thromboendarterectomy",193900,220300,232700,NA,NA,NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV019,"Peripheral Arterial
Surgeries",SV019A,Femoro - Femoral Bypass,68800,78100,82500,"PTFE graft small
(upto 8 mm ) -
30000
PTFE Graft Large
(<8mm) -50000","PTFE graft small
(upto 8 mm ) - 30000
PTFE Graft Large
(<8mm) -50000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV019,"Peripheral Arterial
Surgeries",SV019B,Carotid - endearterectomy,68800,78100,82500,"PTFE graft small
(upto 8 mm ) -
30000
PTFE Graft Large
(<8mm) -50000","PTFE graft small
(upto 8 mm ) - 30000
PTFE Graft Large
(<8mm) -50000",NA,,,,,,,,,,,,,,,,,,
CTVS,SV,SV019,"Peripheral Arterial
Surgeries",SV019C,"Carotid Body Tumor
Excision",68800,78100,82500,"PTFE graft small
(upto 8 mm ) -
30000
PTFE Graft Large
(<8mm) -50000","PTFE graft small
(upto 8 mm ) - 30000
PTFE Graft Large
(<8mm) -50000",NA,,,,,,,,,,,,,,,,,,
